years_before_2023,co2_ppmv,temp_anomaly,ch4_ppb
638,280.5473706013906,-0.1077,678.7456140350877
639,280.48666922989133,-0.1913,678.6315789473684
640,280.4259678583921,-0.3185,678.5175438596491
641,280.36526648689284,-0.4084,678.4035087719299
642,280.3045651153936,-0.4249,678.2894736842105
643,280.24386374389434,-0.4764,678.1754385964912
644,280.1831623723951,-0.5439,678.061403508772
645,280.12246100089584,-0.5421,677.9473684210526
646,280.0617596293966,-0.5287,677.8333333333334
647,280.00105825789734,-0.4178,677.719298245614
648,279.9403568863981,-0.2813,677.6052631578947
649,279.87965551489884,-0.2336,677.4912280701755
650,279.8189541433996,-0.3311,677.3771929824561
651,279.75825277190035,-0.4662,677.2631578947369
652,279.6975514004011,-0.4546,677.1491228070175
653,279.6368500289019,-0.3426,677.0350877192982
654,279.57614865740265,-0.2566,676.921052631579
655,279.5154472859034,-0.1534,676.8070175438596
656,279.45474591440416,-0.1383,676.6929824561404
657,279.3940445429049,-0.2849,676.578947368421
658,279.33334317140566,-0.4013,676.4649122807018
659,279.2726417999064,-0.3552,676.3508771929825
660,279.21194042840716,-0.3343,676.2368421052631
661,279.1512390569079,-0.4127,676.1228070175439
662,279.09053768540866,-0.4041,676.0087719298245
663,279.0298363139094,-0.2845,675.8947368421053
664,278.96913494241016,-0.2011,675.780701754386
665,278.9084335709109,-0.1414,675.6666666666666
666,278.84773219941167,-0.0138,675.5526315789474
667,278.7870308279124,0.0144,675.438596491228
668,278.72632945641317,-0.135,675.3245614035088
669,278.6656280849139,-0.2327,675.2105263157895
670,278.60492671341467,-0.201,675.0964912280701
671,278.5442253419154,-0.2896,674.9824561403509
672,278.4835239704162,-0.4623,674.8684210526316
673,278.4228225989169,-0.4348,674.7543859649123
674,278.3621212274177,-0.3409,674.640350877193
675,278.6790946743529,-0.3182,674.5263157894736
676,278.99606812128803,-0.3063,674.4122807017544
677,279.31304156822324,-0.292,674.2982456140351
678,279.63001501515845,-0.2941,674.1842105263158
679,279.9469884620936,-0.2585,674.0701754385965
680,280.2639619090288,-0.1822,673.9561403508771
681,280.580935355964,-0.1743,673.8421052631579
682,280.89790880289917,-0.2634,673.7280701754386
683,281.2148822498344,-0.3961,673.6140350877193
684,281.5318556967696,-0.5446,673.5
685,281.84882914370473,-0.5964,673.3859649122807
686,282.16580259063994,-0.5466,673.2719298245614
687,282.48277603757515,-0.5727,673.1578947368421
688,282.7997494845103,-0.5134,673.0438596491229
689,283.1167229314455,-0.3304,672.9298245614035
690,283.4336963783807,-0.1936,672.8157894736842
691,283.75066982531587,-0.1148,672.7017543859649
692,284.0676432722511,-0.0758,672.5877192982456
693,283.9594156942772,-0.1918,672.4736842105264
694,283.85118811630326,-0.3785,672.359649122807
695,283.7429605383294,-0.3354,672.2456140350877
696,283.6347329603555,-0.1763,672.1315789473684
697,283.5265053823816,-0.152,672.0175438596491
698,283.4182778044077,-0.2295,671.9035087719299
699,283.3100502264338,-0.3702,671.7894736842105
700,283.20182264845994,-0.4661,671.6754385964912
701,283.093595070486,-0.3823,671.561403508772
702,282.9853674925121,-0.2812,671.4473684210526
703,282.87713991453825,-0.3594,671.3333333333334
704,282.7689123365643,-0.5169,671.219298245614
705,282.66068475859043,-0.5462,671.1052631578947
706,282.55245718061656,-0.4923,670.9912280701755
707,282.4442296026426,-0.4734,670.8771929824561
708,282.33600202466874,-0.3885,670.7631578947369
709,282.22777444669487,-0.2571,670.6491228070175
710,282.119546868721,-0.2823,670.5350877192982
711,282.01131929074705,-0.3019,670.421052631579
712,281.9030917127732,-0.2609,670.3070175438596
713,281.7948641347993,-0.3137,670.1929824561404
714,281.68663655682536,-0.3949,670.078947368421
715,281.5784089788515,-0.4466,669.9649122807018
716,281.46988621807105,-0.5095,669.8508771929825
717,281.3613634572906,-0.4811,669.7368421052631
718,281.2528406965102,-0.4317,669.6228070175439
719,281.14431793572976,-0.4362,669.5087719298245
720,281.0357951749493,-0.4151,669.3947368421053
721,280.9272724141689,-0.3993,669.280701754386
722,280.81874965338847,-0.4654,669.1666666666666
723,280.71022689260803,-0.5774,669.0526315789474
724,280.6017041318276,-0.6363,668.938596491228
725,280.49318137104717,-0.5953,668.8245614035088
726,280.38465861026674,-0.5849,668.7105263157895
727,280.2761358494863,-0.6314,668.5964912280701
728,280.1676130887059,-0.6045,668.4824561403509
729,280.05909032792545,-0.5662,668.3684210526316
730,279.95056756714496,-0.612,668.2543859649123
731,279.8420448063645,-0.596,668.140350877193
732,279.7335220455841,-0.4586,668.0263157894736
733,279.62499928480366,-0.4288,667.9122807017544
734,279.51647652402323,-0.5456,667.7982456140351
735,279.4079537632428,-0.5364,667.6842105263158
736,279.29943100246237,-0.4262,667.5701754385965
737,279.19090824168194,-0.5689,667.4561403508771
738,279.0823854809015,-0.7587,667.3421052631579
739,278.9738627201211,-0.6215,667.2280701754386
740,278.86533995934064,-0.4181,667.1140350877193
741,278.7568171985602,-0.3879,667.0
742,278.6482944377798,-0.3437,667.2
743,278.53977167699935,-0.221,667.4
744,278.4312489162189,-0.2173,667.6
745,278.6295666603162,-0.3579,667.8
746,278.82788440441345,-0.438,668.0
747,279.0262021485107,-0.3256,668.2
748,279.224519892608,-0.1971,668.4
749,279.42283763670525,-0.3121,668.6
750,279.6211553808025,-0.4377,668.8
751,279.8194731248998,-0.3303,669.0
752,280.01779086899705,-0.285,669.1896551724138
753,280.2161086130943,-0.3752,669.3793103448276
754,280.4144263571916,-0.3799,669.5689655172414
755,280.61274410128885,-0.2093,669.7586206896551
756,280.8110618453861,-0.0884,669.948275862069
757,281.0093795894834,-0.2019,670.1379310344828
758,281.20769733358065,-0.4612,670.3275862068965
759,281.4060150776779,-0.5565,670.5172413793103
760,281.6043328217752,-0.3723,670.7068965517242
761,281.80265056587245,-0.1975,670.8965517241379
762,282.0009683099697,-0.1485,671.0862068965517
763,282.199286054067,-0.2071,671.2758620689655
764,282.22601410668904,-0.4017,671.4655172413793
765,282.2527421593111,-0.5279,671.6551724137931
766,282.2794702119331,-0.4365,671.8448275862069
767,282.3061982645551,-0.4018,672.0344827586207
768,282.33292631717717,-0.5155,672.2241379310345
769,282.35965436979916,-0.5803,672.4137931034483
770,282.3863824224212,-0.4616,672.6034482758621
771,282.41311047504325,-0.3424,672.7931034482758
772,282.44421239409354,-0.262,672.9827586206897
773,282.4753143131438,-0.1092,673.1724137931035
774,282.5064162321941,0.0025,673.3620689655172
775,282.5375181512444,-0.0819,673.551724137931
776,282.5686200702947,-0.2698,673.7413793103449
777,282.59972198934497,-0.3412,673.9310344827586
778,282.63082390839526,-0.2823,674.1206896551724
779,282.66192582744554,-0.2736,674.3103448275862
780,282.69302774649583,-0.2668,674.5
781,282.7241296655461,-0.1859,674.6896551724138
782,282.7552315845964,-0.132,674.8793103448276
783,282.7863335036467,-0.1607,675.0689655172414
784,282.817435422697,-0.2104,675.2586206896551
785,282.84853734174726,-0.2733,675.448275862069
786,282.87963926079755,-0.3932,675.6379310344828
787,282.91074117984783,-0.4628,675.8275862068965
788,282.9418430988981,-0.4259,676.0172413793103
789,282.9729450179484,-0.4003,676.2068965517242
790,283.0040469369987,-0.3269,676.3965517241379
791,283.035148856049,-0.1646,676.5862068965517
792,283.0662507750993,-0.0198,676.7758620689655
793,283.0973526941496,0.0744,676.9655172413793
794,283.1284546131999,0.0968,677.1551724137931
795,283.1595565322502,-0.0746,677.3448275862069
796,283.19065845130046,-0.2529,677.5344827586207
797,283.22176037035075,-0.17,677.7241379310345
798,283.25286228940104,-0.0981,677.9137931034483
799,283.2839642084513,-0.1142,678.1034482758621
800,283.3150661275016,-0.0998,678.2931034482758
801,283.3461680465519,-0.1227,678.4827586206897
802,283.3772699656022,-0.169,678.6724137931035
803,283.40837188465247,-0.1652,678.8620689655172
804,283.43947380370275,-0.3089,679.051724137931
805,283.47057572275304,-0.5719,679.2413793103449
806,283.5016776418033,-0.5819,679.4310344827586
807,283.5327795608536,-0.3935,679.6206896551724
808,283.5638814799039,-0.2891,679.8103448275862
809,283.5949833989542,-0.2068,680.0
810,283.62608531800447,-0.128,673.8333333333334
811,283.65718723705476,-0.0965,667.6666666666666
812,283.68828915610504,-0.1212,661.5
813,283.7657214330288,-0.2031,655.3333333333334
814,283.8431537099525,-0.3336,649.1666666666666
815,283.92058598687623,-0.4423,643.0
816,283.99801826379996,-0.4482,643.1764705882352
817,284.0754505407237,-0.3694,643.3529411764706
818,284.1528828176475,-0.209,643.5294117647059
819,284.2303150945712,-0.0791,643.7058823529412
820,284.30774737149494,-0.0689,643.8823529411765
821,284.38517964841867,-0.1106,644.0588235294117
822,284.4626119253424,-0.1881,644.2352941176471
823,284.54004420226613,-0.3133,644.4117647058823
824,284.5231598053369,-0.3838,644.5882352941177
825,284.5062754084076,-0.3346,644.7647058823529
826,284.48939101147835,-0.3388,644.9411764705883
827,284.4725066145491,-0.3749,645.1176470588235
828,284.45562221761986,-0.312,645.2941176470588
829,284.43873782069056,-0.3017,645.4705882352941
830,284.4218534237613,-0.2839,645.6470588235294
831,284.4049690268321,-0.2263,645.8235294117648
832,284.3880846299028,-0.2027,646.0
833,284.37120023297354,-0.1842,646.1764705882352
834,284.3543158360443,-0.1825,646.3529411764706
835,284.337431439115,-0.1964,646.5294117647059
836,284.32054704218575,-0.2368,646.7058823529412
837,284.3036626452565,-0.2411,646.8823529411765
838,284.28677824832727,-0.1525,647.0588235294117
839,284.26989385139797,-0.0818,647.2352941176471
840,284.2530094544687,-0.0412,647.4117647058823
841,284.2361250575395,-0.0205,647.5882352941177
842,284.2192406606102,-0.0853,647.7647058823529
843,284.20235626368094,-0.1505,647.9411764705883
844,284.1854718667517,-0.0666,648.1176470588235
845,284.16858746982246,-0.0002,648.2941176470588
846,284.15170307289316,-0.0922,648.4705882352941
847,284.1348186759639,-0.1932,648.6470588235294
848,284.11793427903467,-0.1923,648.8235294117648
849,284.1010498821054,-0.1237,649.0
850,284.08416548517613,-0.15,649.1764705882352
851,284.0672810882469,-0.2905,649.3529411764706
852,284.0503966913176,-0.3477,649.5294117647059
853,284.03351229438834,-0.2361,649.7058823529412
854,284.0166278974591,-0.1305,649.8823529411765
855,283.99974350052986,-0.1317,650.0588235294117
856,283.98285910360056,-0.0896,650.2352941176471
857,283.9659747066713,-0.0463,650.4117647058823
858,283.9946383773454,-0.0955,650.5882352941177
859,284.0233020480194,-0.1711,650.7647058823529
860,284.05196571869345,-0.2233,650.9411764705883
861,284.08062938936746,-0.2393,651.1176470588235
862,284.1092930600415,-0.1476,651.2941176470588
863,284.13795673071553,-0.0338,651.4705882352941
864,284.1666204013896,-0.0097,651.6470588235294
865,284.1952840720636,-0.0848,651.8235294117648
866,284.22394774273766,-0.1627,652.0
867,284.25261141341167,-0.1377,652.1764705882352
868,284.28127508408573,-0.1086,652.3529411764706
869,284.30993875475974,-0.1488,652.5294117647059
870,284.3386024254338,-0.194,652.7058823529412
871,284.3672660961078,-0.2972,652.8823529411765
872,284.3959297667819,-0.4364,653.0588235294117
873,284.4245934374559,-0.3673,653.2352941176471
874,284.45325710812995,-0.2273,653.4117647058823
875,284.48192077880395,-0.2217,653.5882352941177
876,284.510584449478,-0.2113,653.7647058823529
877,284.45674725441296,-0.1412,653.9411764705883
878,284.4029100593479,-0.0391,654.1176470588235
879,284.34907286428285,0.0497,654.2941176470588
880,284.2952356692178,0.0039,654.4705882352941
881,284.24139847415273,-0.1234,654.6470588235294
882,284.18756127908773,-0.2076,654.8235294117648
883,284.1337240840227,-0.2604,655.0
884,284.0798868889576,-0.2392,655.1764705882352
885,284.02604969389256,-0.1449,655.3529411764706
886,283.9722124988275,-0.1039,655.5294117647059
887,283.91837530376245,-0.1455,655.7058823529412
888,283.8645381086974,-0.2143,655.8823529411765
889,283.81070091363233,-0.3409,656.0588235294117
890,283.7568637185673,-0.4305,656.2352941176471
891,283.7030265235022,-0.2814,656.4117647058823
892,283.6491893284372,-0.0757,656.5882352941177
893,283.59535213337216,-0.041,656.7647058823529
894,283.5415149383071,-0.1041,656.9411764705883
895,283.48767774324205,-0.2396,657.1176470588235
896,283.433840548177,-0.4081,657.2941176470588
897,283.38000335311193,-0.3587,657.4705882352941
898,283.3261661580469,-0.1891,657.6470588235294
899,283.2723289629818,-0.17,657.8235294117648
900,283.21849176791676,-0.1787,658.0
901,283.1646545728517,-0.1541,658.1764705882352
902,283.1108173777867,-0.1354,658.3529411764706
903,283.05698018272165,-0.0467,658.5294117647059
904,283.0031429876566,0.0292,658.7058823529412
905,282.94930579259153,0.0521,658.8823529411765
906,282.8954685975265,0.1102,659.0588235294117
907,282.8416314024614,0.1742,659.2352941176471
908,282.8574330808875,0.1436,659.4117647058823
909,282.8732347593136,0.0351,659.5882352941177
910,282.88903643773966,0.0274,659.7647058823529
911,282.90483811616576,0.0932,659.9411764705883
912,282.92063979459186,0.0703,660.1176470588235
913,282.9364414730179,0.044,660.2941176470588
914,282.952243151444,0.0393,660.4705882352941
915,282.9680448298701,0.0213,660.6470588235294
916,282.9838465082962,0.1181,660.8235294117648
917,282.9996481867223,0.331,661.0
918,283.01544986514836,0.3717,661.1764705882352
919,283.03125154357446,0.0873,661.3529411764706
920,283.04705322200056,-0.2056,661.5294117647059
921,283.0628549004266,-0.1981,661.7058823529412
922,283.0786565788527,-0.0781,661.8823529411765
923,283.0944582572788,-0.0362,662.0588235294117
924,283.08583611104865,-0.1813,662.2352941176471
925,283.07721396481855,-0.3351,662.4117647058823
926,283.0685918185884,-0.2437,662.5882352941177
927,283.05996967235825,-0.1037,662.7647058823529
928,283.05134752612815,-0.0369,662.9411764705883
929,283.042725379898,-0.0202,663.1176470588235
930,283.03410323366785,-0.0025,663.2941176470588
931,283.0254810874377,0.1127,663.4705882352941
932,283.0168589412076,0.1805,663.6470588235294
933,283.00823679497745,0.1261,663.8235294117648
934,282.9996146487473,0.0551,664.0
935,282.9909925025172,0.0777,661.875
936,282.98237035628705,0.1333,659.75
937,282.9737482100569,0.1073,657.625
938,282.9651260638268,0.0404,655.5
939,282.95650391759665,-0.0116,653.375
940,282.9478817713665,-0.0265,651.25
941,282.9392596251364,0.0207,649.125
942,282.93063747890625,0.0426,647.0
943,282.9220153326761,-0.0083,647.0357142857143
944,282.913393186446,-0.1233,647.0714285714286
945,282.90477104021585,-0.2276,647.1071428571429
946,282.8961488939857,-0.2148,647.1428571428571
947,282.88752674775554,-0.1471,647.1785714285714
948,282.87890460152545,-0.1588,647.2142857142857
949,282.8702824552953,-0.239,647.25
950,282.86166030906514,-0.2662,647.2857142857143
951,282.85303816283505,-0.257,647.3214285714286
952,282.8444160166049,-0.3231,647.3571428571429
953,282.7550030794219,-0.4115,647.3928571428571
954,282.66559014223884,-0.4165,647.4285714285714
955,282.57617720505584,-0.3981,647.4642857142857
956,282.48676426787284,-0.3375,647.5
957,282.3973513306898,-0.1246,647.5357142857143
958,282.3079383935068,0.068,647.5714285714286
959,282.2185254563238,-0.0054,647.6071428571429
960,282.12911251914073,-0.1252,647.6428571428571
961,282.03969958195773,0.0017,647.6785714285714
962,281.95028664477474,0.1325,647.7142857142857
963,281.8608737075917,-0.0162,647.75
964,281.7714607704087,-0.2027,647.7857142857143
965,281.6820478332257,-0.2002,647.8214285714286
966,281.5926348960426,-0.1825,647.8571428571429
967,281.5032219588596,-0.2516,647.8928571428571
968,281.4138090216766,-0.2778,647.9285714285714
969,281.32439608449357,-0.223,647.9642857142857
970,281.2349831473106,-0.2043,648.0
971,281.1455702101276,-0.1671,647.8095238095239
972,281.0561572729445,-0.1266,647.6190476190476
973,280.9667443357615,-0.1798,647.4285714285714
974,280.9611249827424,-0.3237,647.2380952380952
975,280.95550562972323,-0.3406,647.047619047619
976,280.94988627670404,-0.1626,646.8571428571429
977,280.9442669236849,-0.0715,646.6666666666666
978,280.93864757066575,-0.1552,646.4761904761905
979,280.9330282176466,-0.275,646.2857142857143
980,280.9274088646274,-0.2338,646.0952380952381
981,280.92178951160827,-0.022,645.9047619047619
982,280.9161701585891,0.0811,645.7142857142857
983,280.87561585288546,0.0124,645.5238095238095
984,280.8350615471818,-0.0442,645.3333333333334
985,280.7945072414782,-0.041,645.1428571428571
986,280.7539529357745,-0.0801,644.952380952381
987,280.71339863007086,-0.1677,644.7619047619048
988,280.6728443243672,-0.2018,644.5714285714286
989,280.6322900186636,-0.1577,644.3809523809524
990,280.5917357129599,-0.1299,644.1904761904761
991,280.55118140725625,-0.0499,644.0
992,280.5106271015526,0.0636,643.8095238095239
993,280.470072795849,0.0972,643.6190476190476
994,280.4295184901453,0.0893,643.4285714285714
995,280.38896418444165,0.0762,643.2380952380952
996,280.348409878738,-0.0011,643.047619047619
997,280.3078555730344,-0.0851,642.8571428571429
998,280.2673012673307,-0.0272,642.6666666666666
999,280.22674696162704,0.1103,642.4761904761905
1000,280.1861926559234,0.0795,642.2857142857143
1001,280.14563835021977,-0.0774,642.0952380952381
1002,280.1050840445161,-0.0573,641.9047619047619
1003,280.06452973881244,0.0668,641.7142857142857
1004,279.9316165759805,0.1087,641.5238095238095
1005,279.7987034131486,0.1922,641.3333333333334
1006,279.76846160577753,0.2985,641.1428571428571
1007,279.7382197984065,0.2681,640.952380952381
1008,279.7079779910354,0.0905,640.7619047619048
1009,279.6777361836644,-0.0756,640.5714285714286
1010,279.64749437629337,-0.0776,640.3809523809524
1011,279.6172525689223,0.0026,640.1904761904761
1012,279.58701076155126,0.0125,640.0
1013,279.5567689541802,-0.0344,639.4285714285714
1014,279.52652714680914,-0.0151,638.8571428571429
1015,279.4962853394381,0.0923,638.2857142857143
1016,279.4660435320671,0.1038,637.7142857142857
1017,279.43580172469603,-0.1182,637.1428571428571
1018,279.405559917325,-0.2549,636.5714285714286
1019,279.3753181099539,-0.1425,636.0
